crop,soil_type,temperature,humidity,rainfall,fertilizer,irrigation,yield
2,5,17.9,70.6,2513.6,137.8,2,7.193
1,0,23.3,77.1,2583.5,93.0,0,5.511
1,5,17.9,51.9,260.5,243.0,4,3.334
0,3,31.3,56.3,2808.8,256.3,1,8.757
0,0,17.4,80.4,1814.9,68.9,3,4.622
1,1,20.2,68.5,576.4,253.8,3,3.71
7,4,27.2,80.0,1712.0,257.1,4,37.166
6,1,40.1,48.5,1636.7,197.5,4,3.646
1,5,24.3,46.6,1861.3,55.5,2,3.18
1,5,40.0,75.7,1697.9,231.1,0,4.454
7,0,23.1,44.6,1868.2,206.1,1,39.814
1,0,21.3,91.6,1948.1,236.3,3,4.657
0,0,39.4,57.2,325.2,287.9,4,6.418
6,4,33.4,44.4,2172.6,115.2,3,3.893
1,4,34.8,43.4,1052.9,32.4,3,2.97
4,4,22.4,59.4,956.2,230.7,0,2.808
4,2,33.9,88.9,2289.3,68.1,1,1.593
5,1,16.0,79.9,1828.9,268.0,1,78.716
7,4,36.7,26.3,425.4,297.2,1,25.383
5,4,16.7,56.2,250.8,90.1,0,53.599
7,5,29.1,42.5,1068.1,141.4,2,23.195
2,5,29.7,31.6,2364.7,297.5,2,8.287
6,5,17.6,55.6,2582.7,50.2,2,3.389
0,3,22.9,79.9,2463.1,278.2,0,8.973
2,1,15.3,28.9,450.9,279.0,0,6.814
5,3,37.3,38.6,568.7,62.0,1,58.474
0,2,40.0,92.6,2924.0,11.7,1,3.794
6,3,36.6,44.7,1688.4,25.0,2,3.669
4,0,14.2,92.9,2954.0,56.1,3,1.443
4,5,11.4,43.8,256.0,277.3,1,1.602
0,5,31.7,65.8,1703.5,257.8,1,7.072
0,3,33.3,87.8,252.7,42.5,1,3.985
3,4,12.9,61.0,285.2,106.9,2,2.889
2,0,17.4,42.7,2825.5,118.8,1,9.182
7,2,19.1,70.7,2001.1,177.7,2,29.8
4,5,34.8,93.0,1140.9,121.6,1,1.535
0,0,10.9,88.6,2482.6,291.8,2,7.33
2,3,11.7,90.7,641.4,59.5,4,5.942
0,5,16.4,77.0,2666.7,173.8,0,6.052
2,4,20.4,34.3,1518.9,224.0,2,8.084
3,0,10.6,27.3,1500.6,89.5,4,3.075
6,5,29.5,28.4,2629.6,125.4,1,3.915
0,2,40.0,88.2,1675.5,173.2,4,4.881
4,4,26.4,58.3,1970.8,167.2,2,2.315
1,3,21.4,48.6,1547.9,202.4,3,4.643
7,0,27.8,75.6,1206.9,95.7,3,26.828
6,2,15.8,26.1,710.7,155.6,0,3.71
0,4,37.6,36.5,175.3,27.0,4,3.154
0,1,29.7,34.0,1904.7,16.8,3,3.18
0,1,27.1,46.1,926.4,116.9,2,5.11
7,4,37.6,56.4,1154.3,298.4,1,35.201
6,5,20.9,52.2,2292.0,21.9,0,4.143
3,0,26.0,58.2,419.1,168.0,2,4.034
5,3,20.0,41.0,1019.3,64.0,4,70.559
3,1,12.7,57.5,2269.5,66.5,2,2.537
5,0,20.2,92.0,2388.3,217.2,0,98.526
4,5,14.3,54.1,531.4,197.0,3,1.501
4,0,21.7,56.5,2595.5,39.2,1,2.173
2,1,18.9,42.4,780.2,57.8,1,5.214
0,2,24.9,26.0,1496.9,16.8,1,4.267
0,0,25.7,31.1,1818.1,227.6,1,7.784
3,1,18.2,41.8,863.3,101.4,1,2.902
7,3,16.6,89.8,725.5,76.7,2,25.458
6,0,32.7,30.9,2250.7,208.0,0,5.535
1,3,30.1,78.4,2641.8,255.6,0,6.517
5,1,29.0,84.5,125.8,11.0,1,35.073
3,5,14.1,52.7,887.2,87.5,0,3.304
2,1,15.6,66.2,837.3,77.7,2,5.582
1,2,40.4,84.0,1224.9,191.5,4,3.879
2,5,11.1,57.8,1256.1,41.1,2,4.865
3,0,31.5,55.2,435.3,30.8,0,3.324
2,3,26.4,44.5,567.4,127.9,3,6.933
7,4,14.0,34.5,2484.4,276.6,1,31.712
0,4,15.1,39.7,920.4,152.9,2,5.895
3,2,19.9,45.8,986.8,265.4,2,4.472
4,1,38.9,28.1,1035.1,170.8,1,1.5
4,0,17.3,39.1,2731.0,79.2,2,1.806
2,3,31.3,80.0,2163.2,44.3,3,5.63
0,5,16.5,72.8,2316.8,252.0,0,7.214
1,0,29.1,33.6,2893.0,36.9,2,3.701
3,4,26.7,75.4,2135.5,135.3,2,4.387
2,1,32.7,65.8,674.5,14.7,2,5.838
0,2,33.9,81.3,2235.8,277.6,0,7.284
2,1,33.9,68.8,1305.8,289.4,0,8.987
6,4,36.6,66.4,1138.4,268.3,3,4.693
2,0,23.7,85.3,537.1,83.7,3,6.486
2,0,30.9,77.0,166.4,287.7,4,7.839
7,2,12.8,33.2,2174.1,22.4,2,16.178
5,0,22.9,70.3,1117.1,82.0,2,78.106
7,3,24.3,40.6,1995.0,205.7,3,28.703
4,4,16.5,63.2,2319.5,268.7,1,2.666
5,0,10.3,39.0,428.3,252.8,4,71.574
7,1,31.8,83.9,484.5,197.9,0,24.157
5,2,12.3,49.8,178.9,166.0,3,39.748
0,1,39.1,60.2,880.1,179.5,3,4.457
1,4,39.2,42.8,2340.3,79.6,4,3.664
0,5,10.6,92.6,532.9,245.8,2,4.521
2,5,25.8,60.9,575.6,139.0,3,5.586
3,0,23.4,82.0,2675.7,73.4,1,4.431
3,4,15.1,26.1,1402.8,129.6,2,3.157
1,0,35.7,32.0,2808.6,33.1,2,3.606
6,0,20.6,63.4,678.8,6.1,4,4.516
5,4,23.0,93.9,2334.4,289.8,0,90.988
7,4,19.6,37.7,1392.7,73.3,2,25.127
7,4,37.7,67.5,100.7,241.6,3,17.05
3,2,28.0,38.1,2421.8,291.6,1,4.541
5,1,18.0,75.7,1767.6,32.8,1,53.19
6,3,26.8,74.1,2912.8,130.5,2,5.358
1,5,33.5,45.3,980.1,234.9,4,4.585
2,1,16.0,46.2,1509.5,126.6,2,5.469
7,5,11.4,77.5,307.1,140.2,0,18.904
6,2,26.5,34.3,2940.2,77.3,4,3.681
0,0,25.8,77.9,1611.2,85.7,4,6.843
4,5,38.4,76.2,1726.7,67.3,3,1.155
0,2,11.9,93.1,1449.8,278.0,2,5.888
1,0,36.6,71.7,2030.8,210.0,2,5.227
3,4,31.9,87.8,1064.5,283.5,1,5.065
0,5,12.5,43.1,373.2,94.6,4,3.627
5,0,28.0,55.3,1430.9,290.9,1,117.111
2,0,25.7,81.9,386.4,20.9,1,5.905
0,3,33.2,64.6,1457.9,266.5,0,9.153
1,5,18.2,43.7,1272.2,210.6,3,3.802
5,1,11.5,86.7,2693.7,157.3,2,53.42
3,0,25.6,74.1,2960.6,132.5,2,4.344
2,5,38.0,66.9,2100.4,206.5,2,6.743
4,0,20.1,49.5,2310.5,174.8,2,2.478
3,1,26.3,37.3,2438.0,266.5,2,3.727
2,3,31.6,37.3,1588.3,127.6,1,8.454
2,1,27.1,91.9,969.1,86.7,0,6.086
7,4,23.8,83.0,1472.9,248.8,0,39.285
7,2,40.4,29.3,2705.0,91.3,2,14.455
4,3,16.2,39.3,642.5,146.7,0,2.176
7,1,17.4,91.5,180.3,41.8,0,15.632
2,5,41.3,74.3,2511.0,12.1,0,5.09
6,1,35.0,77.9,2459.5,1.3,0,3.452
2,2,12.7,37.7,1479.8,196.1,0,7.529
7,2,38.3,72.5,2474.7,169.1,1,28.326
6,2,39.9,75.0,206.7,113.4,3,2.33
3,5,30.1,65.8,2962.0,266.1,4,4.242
5,1,31.2,76.8,1378.6,266.5,2,70.533
2,5,11.2,59.5,2705.5,57.1,0,6.169
1,3,23.6,38.0,1155.3,38.7,1,4.246
6,5,11.8,81.1,852.2,174.6,2,3.793
2,0,29.4,61.7,2838.6,51.9,2,7.646
2,2,23.0,91.6,2820.9,3.7,3,4.743
1,4,35.1,56.8,1528.0,55.9,1,3.981
2,4,36.5,83.6,2462.1,193.5,1,8.161
2,3,30.2,60.3,1627.4,278.0,3,9.142
4,3,30.7,46.3,2706.3,178.1,3,1.937
2,1,12.5,72.6,1280.8,217.9,0,7.371
0,3,17.2,67.9,1922.0,220.2,4,7.907
1,0,27.2,72.0,388.4,114.2,0,4.66
4,3,21.0,58.8,634.9,147.6,3,1.901
6,2,21.3,75.4,1382.1,196.6,0,5.152
0,3,38.4,42.4,2525.5,137.6,1,5.984
0,4,25.1,93.0,1179.9,111.5,0,6.292
1,4,30.3,28.0,2999.7,109.2,0,4.188
4,2,31.5,28.5,1677.5,154.5,0,1.887
2,1,39.3,93.1,860.3,63.9,4,4.714
1,3,41.6,88.8,2180.2,31.6,2,2.878
4,4,33.9,40.3,308.5,214.7,3,1.573
5,3,38.9,28.5,1619.9,9.9,1,47.114
7,0,41.7,47.6,2544.6,54.1,2,21.091
3,1,25.8,58.0,2873.2,130.1,3,2.84
5,5,19.9,51.2,1460.4,128.0,4,72.075
3,5,24.5,61.7,2949.1,18.0,2,2.893
6,0,14.8,67.8,794.4,260.2,2,5.97
5,5,21.3,61.7,1839.0,170.0,1,72.094
7,2,39.2,92.8,2002.8,295.1,3,21.703
5,5,24.7,84.4,2300.1,180.4,0,81.786
7,5,21.1,72.6,862.8,128.1,1,28.085
7,3,37.3,48.9,1072.3,295.7,4,35.202
7,0,14.2,37.6,687.8,33.6,4,24.065
5,1,33.5,94.6,2475.5,166.7,0,61.829
2,3,13.7,54.1,641.1,30.7,1,6.934
0,0,23.6,60.7,626.6,289.3,2,8.754
6,1,31.7,73.8,1654.2,265.6,2,4.661
7,5,38.5,49.2,1171.1,266.6,4,26.021
4,1,11.8,83.3,231.0,196.0,0,1.262
6,4,29.3,37.9,892.3,122.7,4,4.458
2,3,27.0,78.8,2298.0,185.4,0,10.19
4,1,36.3,63.2,733.5,162.7,4,1.791
5,3,36.8,72.5,2085.2,65.1,4,64.1
4,5,27.2,35.2,1703.8,194.6,1,2.022
6,1,38.0,39.6,1917.0,24.4,1,3.068
0,1,10.7,75.2,419.7,236.8,2,4.522
6,2,31.6,80.1,2877.8,47.3,3,3.343
6,4,19.1,33.7,2773.4,51.9,4,3.731
3,1,28.4,89.0,1567.4,163.1,0,3.408
2,5,11.7,63.5,991.2,160.1,2,6.409
5,4,38.6,38.3,1096.0,184.0,0,73.208
7,0,18.8,73.9,543.3,32.4,4,23.898
2,5,41.0,33.8,565.6,203.0,1,5.641
7,5,13.3,55.2,1078.5,196.8,1,27.136
1,1,13.6,55.4,1426.2,165.3,3,3.073
0,3,24.1,79.0,1598.3,182.9,2,7.119
0,4,28.3,86.9,150.4,121.6,4,4.269
4,5,25.5,40.7,1658.1,283.3,4,2.279
6,3,33.6,43.6,149.0,143.9,0,3.443
0,3,27.2,31.1,2785.6,136.7,4,6.57
4,3,31.6,39.7,2527.1,87.0,3,1.583
6,0,35.9,90.8,507.8,21.4,4,3.22
4,0,29.8,34.2,1095.2,202.7,1,2.517
7,1,17.0,59.9,2491.4,244.9,2,27.111
4,5,22.6,34.2,1572.3,207.7,0,2.125
0,1,31.4,43.8,1289.9,212.9,1,6.074
5,2,33.6,64.5,2671.3,199.7,1,76.368
4,1,35.2,50.5,2967.4,178.2,0,1.932
6,2,33.4,77.4,668.8,140.5,0,4.741
5,0,37.0,44.9,1768.9,37.0,3,55.206
4,1,17.4,89.7,2249.1,94.8,1,1.421
3,2,16.4,82.6,1298.3,4.3,0,2.97
3,0,16.4,65.5,1453.2,126.0,0,4.731
7,3,16.5,44.7,1737.3,22.2,2,23.342
3,0,16.0,48.2,1248.8,175.9,2,4.411
3,4,16.1,70.6,184.9,87.6,3,2.356
0,3,12.2,43.0,1677.3,221.9,4,6.446
6,0,31.4,47.7,1576.6,202.1,4,6.203
5,4,18.5,90.5,1428.0,38.3,3,47.504
0,1,39.7,70.6,2746.7,250.0,1,5.721
4,2,17.7,40.6,2861.3,287.6,3,1.97
0,0,24.1,56.6,971.8,171.4,4,7.945
0,3,20.6,66.4,2175.4,266.7,4,8.756
5,1,27.2,53.1,2822.7,182.2,3,61.425
4,4,20.6,53.8,1848.2,299.9,2,2.583
7,5,38.4,69.7,2570.3,108.3,1,22.619
0,5,27.1,60.8,1683.6,252.5,4,6.904
7,0,40.1,65.6,788.7,119.6,0,28.557
5,4,28.1,28.1,2409.7,118.9,2,66.169
7,2,28.1,60.3,689.2,20.3,2,20.851
2,3,18.5,29.4,193.2,213.2,2,5.961
0,0,15.8,89.7,400.4,162.9,4,5.931
0,1,25.6,50.6,1971.8,284.3,3,6.019
7,0,38.1,93.1,977.3,208.1,0,32.834
1,4,32.9,65.8,515.6,133.6,2,4.098
6,3,27.3,28.7,2254.1,51.7,2,3.34
3,2,37.7,35.6,137.3,33.0,2,1.818
3,1,34.1,73.7,1513.7,109.6,1,2.973
6,3,17.2,68.0,181.2,279.5,3,3.843
7,1,22.6,71.9,1462.7,115.1,0,25.802
7,5,16.8,63.8,464.9,134.2,3,20.643
6,2,22.8,66.5,1524.7,91.0,1,4.706
7,4,41.8,53.0,573.1,243.6,2,26.023
7,3,27.9,56.2,301.5,145.5,3,20.023
3,5,16.9,82.9,2044.7,268.3,1,4.375
4,1,26.4,67.7,654.8,82.0,2,1.506
1,1,16.6,74.8,2252.9,149.4,2,3.925
5,4,18.6,82.4,2160.9,294.5,2,89.343
0,5,12.6,73.2,757.6,10.6,0,4.263
4,5,37.2,91.8,711.8,151.2,0,1.67
6,5,23.0,55.2,2906.9,204.4,0,5.502
7,1,19.6,36.1,237.3,58.8,4,13.277
1,0,15.4,32.6,2272.9,91.5,2,3.898
7,2,26.8,30.5,441.3,52.8,4,17.611
2,3,10.3,72.1,1328.7,153.3,1,8.189
6,4,19.1,42.0,820.8,113.6,3,3.607
5,4,29.4,31.2,127.8,5.1,3,26.583
3,4,35.5,78.5,488.6,26.6,0,2.95
4,2,37.4,29.1,1626.9,161.8,3,1.288
4,3,41.8,92.1,117.2,14.3,0,0.854
7,5,27.4,54.6,1622.8,166.0,4,28.884
0,5,35.9,43.3,2417.8,81.5,4,4.442
7,2,16.3,78.0,1959.5,277.1,4,31.783
0,1,14.1,59.9,1995.5,251.5,2,5.926
7,0,15.0,30.2,2241.2,238.5,3,24.933
5,2,22.0,59.0,1280.5,195.2,1,78.906
6,0,19.4,68.1,1188.3,118.2,1,5.456
5,0,38.5,75.1,2993.9,104.6,4,71.293
5,5,38.6,84.3,800.7,207.5,3,56.762
7,3,41.5,86.4,565.1,164.2,0,25.37
7,1,37.2,29.7,2980.8,209.6,1,22.457
2,0,22.2,53.5,1506.8,200.7,0,11.069
1,0,38.6,40.9,1704.8,193.3,3,3.938
0,4,39.2,57.6,1044.2,229.7,0,7.217
7,0,12.5,74.4,1241.6,81.8,4,26.426
7,1,30.1,56.5,328.4,200.9,2,22.042
1,3,16.9,68.8,1587.5,159.9,0,5.861
6,5,37.0,25.7,2598.8,135.4,0,3.419
5,2,14.7,58.1,2392.8,84.0,0,66.447
0,1,33.1,83.1,681.5,266.7,2,6.194
3,0,40.1,70.9,771.2,75.5,0,3.903
0,0,19.3,81.6,2768.8,128.2,4,6.928
5,1,26.9,72.9,1906.2,45.9,0,57.459
6,3,24.0,84.9,615.2,159.6,0,5.69
5,0,38.3,46.5,2106.8,225.9,1,87.567
0,1,21.2,80.4,1916.5,133.6,1,5.243
6,3,28.1,67.8,299.9,259.3,3,4.504
2,5,33.2,56.2,275.1,239.3,4,5.943
3,2,25.1,73.7,1783.2,208.0,0,4.761
2,1,21.5,64.6,790.0,296.6,3,7.544
5,0,37.7,26.5,2070.7,164.4,1,70.041
6,3,36.5,69.7,2705.0,189.0,0,5.705
0,4,28.0,30.3,1992.9,158.0,3,5.094
5,3,40.5,37.8,1857.5,63.5,3,46.041
0,0,10.2,37.7,1058.3,161.5,1,6.169
4,0,34.1,68.4,1433.4,58.1,0,2.188
4,4,23.6,87.3,781.0,21.9,4,1.737
0,4,17.4,64.1,2381.7,260.1,1,8.317
7,0,30.5,27.4,2102.8,158.4,0,31.498
4,1,10.2,94.3,1155.4,254.4,2,1.527
2,0,17.3,52.5,879.0,295.3,3,9.609
2,1,27.5,89.4,2976.2,86.2,3,5.403
7,4,33.8,77.2,2045.1,193.1,3,26.667
4,0,40.0,54.9,2345.1,141.1,2,2.045
0,3,39.4,88.5,1629.0,65.8,4,4.782
5,3,26.5,47.5,547.1,136.0,1,79.632
7,4,16.3,36.7,1769.2,139.0,2,26.547
2,1,39.2,52.9,1938.2,258.1,1,7.577
6,3,16.7,52.8,422.5,9.6,0,3.811
0,4,13.7,45.4,475.6,252.9,0,7.099
7,2,24.8,81.3,426.1,25.4,1,19.433
7,1,31.8,63.7,1734.4,220.7,4,27.276
1,5,41.9,93.6,1660.5,136.6,0,2.851
0,1,37.0,81.4,2220.1,139.0,3,3.776
3,4,20.8,68.7,1545.3,110.1,2,3.728
6,3,28.1,31.7,2519.9,225.8,3,4.57
7,3,38.7,45.2,822.2,281.8,3,28.746
2,4,22.8,27.6,2329.4,251.1,3,7.408
2,1,11.3,92.9,2440.8,108.2,2,4.468
5,1,32.2,82.2,1678.3,9.7,0,50.064
1,2,29.7,73.0,673.5,245.8,1,5.549
1,1,10.1,39.1,1812.3,48.7,4,2.324
5,4,15.1,45.3,1882.4,164.9,2,70.047
7,5,19.1,61.4,2571.8,212.3,1,31.347
6,0,19.6,33.3,1286.3,8.6,4,3.724
0,5,13.5,57.3,2820.2,69.8,2,4.129
6,4,37.4,25.0,2658.6,5.9,3,2.288
1,2,32.6,41.3,2654.2,161.3,1,4.538
2,0,33.1,52.5,730.0,227.7,3,8.752
6,4,34.0,48.8,1341.6,121.1,4,4.21
1,5,32.6,72.5,1875.1,43.9,3,2.821
6,0,23.3,68.3,2029.6,288.8,0,7.983
0,2,31.3,43.7,439.4,4.8,3,3.099
7,0,14.4,37.7,1932.7,184.7,3,25.301
4,3,13.1,40.9,2703.3,293.9,1,2.624
7,5,13.2,72.8,833.2,117.6,4,23.079
6,3,18.0,48.4,1090.5,287.8,0,6.907
3,1,32.1,40.4,1882.5,261.1,2,3.871
5,2,13.9,59.6,901.6,170.6,0,69.8
5,3,36.3,87.0,780.6,34.0,3,45.599
1,4,38.8,75.9,2162.0,114.6,3,3.375
7,5,37.8,80.5,1766.5,25.1,0,20.04
2,3,34.3,37.7,591.8,258.8,3,7.102
6,4,28.1,88.1,1536.9,282.4,2,5.845
2,2,16.9,57.4,1852.3,101.7,3,6.605
0,1,15.1,88.3,768.8,87.4,1,4.825
4,0,10.8,59.6,345.2,295.6,4,2.034
3,3,35.6,89.8,2635.9,102.5,3,3.139
5,5,15.2,83.1,1041.3,125.7,3,48.284
4,4,11.1,60.2,1010.9,54.1,3,1.474
4,5,25.8,54.2,485.7,49.0,0,1.584
7,5,33.6,76.6,1340.1,37.3,4,18.425
3,0,20.4,41.3,868.3,66.4,2,3.623
0,1,17.8,92.0,1439.1,8.8,0,3.968
3,0,23.1,43.4,1769.7,246.7,3,4.566
4,2,23.2,63.5,958.6,86.3,3,1.572
0,1,20.5,50.8,213.5,98.1,2,3.393
0,4,28.1,74.3,2252.4,206.4,3,6.359
4,4,14.5,43.2,1684.1,71.3,2,1.634
5,4,13.7,48.4,1026.7,45.4,4,64.38
1,1,12.6,93.6,2763.4,215.0,1,3.566
4,4,21.6,63.1,1513.9,114.4,3,1.778
2,5,28.7,52.1,199.7,120.8,1,5.218
4,3,31.0,85.9,2688.0,193.1,0,2.585
4,5,33.8,62.2,1864.7,118.0,4,1.749
1,1,28.2,87.3,2278.6,289.6,2,4.651
2,3,10.9,93.2,744.0,141.8,1,7.331
3,5,29.5,72.2,945.9,137.2,0,3.831
0,0,36.6,68.5,208.6,246.0,4,5.796
7,5,30.9,71.2,1992.3,49.0,0,22.59
7,4,16.7,85.6,1311.7,225.1,1,31.341
6,1,22.5,32.7,2696.8,10.6,1,3.097
5,4,11.2,43.2,2116.8,76.7,0,61.099
1,0,33.2,26.6,606.2,296.3,0,5.769
1,3,21.6,33.9,452.2,84.5,3,3.057
2,1,12.0,43.7,1758.5,289.4,3,6.146
1,2,21.2,63.7,1962.2,124.4,3,3.64
3,1,17.8,94.4,2294.7,251.1,2,3.596
4,1,32.7,67.9,2858.2,245.3,4,2.069
1,3,41.4,59.6,1232.9,141.6,2,4.195
7,3,11.4,63.0,150.2,233.6,4,22.512
7,1,33.2,74.1,1725.4,18.3,2,15.939
7,3,25.0,51.5,2794.3,74.8,0,30.613
0,0,22.1,60.5,1631.6,266.6,2,8.759
5,0,16.6,36.1,1990.5,87.2,4,68.369
2,2,19.8,35.4,1326.2,289.3,1,9.174
1,0,38.6,92.5,1488.2,31.2,4,3.561
7,2,41.2,64.0,1740.6,89.3,1,22.445
3,2,19.7,29.7,832.9,59.4,2,3.016
7,3,23.5,83.4,1481.1,296.3,1,42.364
1,1,19.6,43.7,731.1,247.1,4,4.703
7,3,28.0,36.0,2582.8,272.9,3,31.016
3,5,14.5,72.9,1005.5,272.9,3,3.725
2,4,18.8,94.3,2062.3,270.3,0,10.416
0,4,11.8,69.2,2317.5,233.6,0,7.315
5,3,15.6,67.7,864.2,69.3,0,76.774
5,0,41.0,32.1,1543.5,128.4,0,68.599
3,3,35.7,85.2,1142.9,97.5,0,3.766
7,5,40.3,35.1,2718.7,25.1,4,15.326
6,3,20.7,82.9,945.2,49.4,0,4.764
5,1,24.5,76.4,1553.0,181.3,3,56.189
7,5,15.4,84.7,1020.7,179.5,3,20.838
2,5,13.1,41.5,249.8,298.9,4,5.906
2,0,20.1,69.3,2096.7,197.5,2,9.997
7,1,40.6,65.6,2077.8,101.2,2,19.96
0,2,18.7,77.0,339.9,157.0,4,4.757
2,5,29.7,88.5,2174.5,208.8,4,8.195
5,0,29.9,27.5,150.2,96.1,1,51.032
1,4,17.4,88.2,382.1,76.1,3,2.981
6,2,22.4,25.0,571.6,264.8,1,4.698
6,5,14.8,50.8,1304.1,188.6,1,4.433
4,4,33.3,42.0,1824.0,265.2,1,2.479
0,2,19.2,93.8,1183.3,235.1,3,5.607
4,5,16.0,69.6,2264.7,278.3,0,2.406
0,5,21.0,49.5,1674.7,115.1,3,4.75
5,1,24.9,77.5,614.5,4.0,0,53.164
0,1,34.2,25.7,2881.1,154.6,0,4.246
5,5,18.3,85.0,1186.5,5.0,3,43.853
1,4,37.9,52.6,620.5,1.0,0,3.206
0,5,12.8,39.1,548.6,144.5,4,4.147
4,1,23.7,33.5,1424.8,40.0,4,1.438
3,3,31.5,49.2,151.0,75.4,2,2.574
6,5,25.2,36.4,456.2,289.7,4,4.535
6,1,10.3,48.7,977.7,260.4,3,3.486
2,4,18.5,66.3,539.9,73.9,1,7.389
4,0,22.9,92.7,1872.9,218.6,1,2.512
0,5,17.8,75.0,1612.0,205.0,0,6.856
2,0,23.0,79.8,2525.5,136.3,3,7.382
4,4,40.1,75.8,2783.5,66.0,2,1.506
1,1,32.2,31.5,2819.6,248.0,1,4.101
5,3,21.1,82.4,1213.7,183.0,3,78.376
2,1,31.6,77.7,812.8,202.2,0,8.022
3,4,28.8,51.7,1065.4,256.7,2,4.932
6,2,22.8,30.8,2328.7,50.6,3,3.049
2,3,28.5,87.4,1505.3,277.9,2,10.537
3,4,22.2,70.3,2902.2,153.1,3,3.63
3,3,12.4,68.2,2860.7,93.2,2,3.635
3,2,13.9,45.7,2670.7,90.6,4,3.142
2,5,24.7,29.4,2726.1,163.4,3,5.595
1,3,28.4,40.0,1466.0,137.8,0,5.255
6,5,13.6,37.4,2382.7,250.8,0,5.087
4,5,27.7,90.9,2771.3,265.2,3,1.942
3,4,20.1,36.3,1287.1,198.5,0,4.387
2,3,24.4,78.1,1683.8,195.4,4,10.266
5,4,11.7,59.4,365.1,47.9,1,47.373
4,4,12.4,53.2,107.4,153.4,2,1.259
1,2,34.4,77.3,1578.2,270.9,4,5.103
7,5,22.7,94.8,2224.7,286.0,2,29.545
1,5,13.4,93.7,2219.8,255.2,0,4.473
5,1,36.2,51.2,2561.1,48.9,4,47.198
0,5,30.5,91.6,2948.8,196.0,0,6.739
7,2,30.1,69.9,2345.0,120.9,4,27.2
6,5,23.3,40.0,1929.6,63.4,2,3.422
7,5,23.2,65.5,845.9,106.0,0,25.688
7,4,20.4,28.4,2856.3,174.3,3,22.66
3,2,25.7,76.3,1743.3,81.5,0,3.939
0,1,21.6,26.5,2865.9,124.8,0,4.611
3,5,30.7,45.3,2551.5,148.0,2,3.443
0,2,37.6,40.1,609.4,76.0,0,4.662
4,1,15.4,73.0,1411.8,155.2,1,1.996
6,2,14.7,85.8,1965.6,68.8,2,3.54
1,1,28.8,46.8,2997.5,224.7,3,3.561
2,5,20.9,27.0,1245.8,279.1,1,7.645
1,3,22.6,61.2,2533.1,218.8,0,6.417
5,0,28.5,33.8,781.1,102.3,1,74.021
7,1,19.3,39.4,1478.7,154.3,0,24.65
0,5,12.4,89.5,2923.5,181.8,2,5.334
7,2,30.8,47.7,2787.7,136.6,3,22.178
3,5,19.5,55.9,1011.1,112.3,2,3.505
6,4,35.7,58.4,2418.6,151.7,4,4.973
0,3,11.7,42.9,1951.2,257.8,3,5.986
4,1,23.7,94.7,672.3,27.9,1,1.409
5,0,24.0,25.2,2636.8,263.1,2,81.814
2,2,25.1,72.7,1938.2,128.2,2,7.604
7,4,26.2,29.4,2774.1,53.1,2,22.785
7,1,35.2,72.6,1775.2,110.6,3,18.703
2,3,30.8,75.8,1692.7,115.3,2,8.297
3,5,22.8,50.5,2140.4,53.6,3,2.645
1,3,29.6,86.5,2870.9,175.1,4,4.995
4,1,19.9,60.5,1795.5,20.0,3,1.279
3,3,27.2,83.3,1092.5,52.2,3,3.222
3,4,39.0,51.1,1796.2,3.7,1,2.885
0,5,26.7,82.2,698.7,158.2,3,4.875
7,3,12.5,33.5,2342.6,20.3,4,19.743
1,3,36.8,75.6,480.4,177.7,2,4.17
1,2,10.8,88.2,305.3,112.9,1,2.794
5,4,22.0,87.8,149.7,209.6,0,63.5
5,0,11.1,82.9,925.4,133.8,2,69.618
5,4,22.6,87.0,1578.0,215.1,1,89.476
6,3,27.9,90.5,2450.0,46.9,2,3.935
6,0,41.6,78.4,1763.9,227.0,3,4.189
6,5,18.1,41.1,1872.9,156.8,1,4.142
1,5,32.5,71.3,299.5,108.6,0,3.124
6,4,41.3,43.4,1461.9,263.2,1,4.918
4,4,40.5,71.5,2830.9,59.9,4,1.575
1,4,36.3,71.3,572.3,220.3,2,4.546
7,0,26.3,73.2,2939.2,70.8,1,30.429
2,0,15.2,27.8,583.6,136.0,0,7.17
5,1,24.3,68.7,503.5,291.8,2,73.639
1,0,13.8,85.9,2824.4,23.6,0,4.006
4,1,30.6,93.1,2936.8,141.4,3,1.329
5,2,29.5,78.6,2245.8,198.5,4,76.726
6,1,32.4,40.7,1903.0,176.9,3,3.402
4,2,30.8,42.1,2720.4,29.8,3,1.194
5,1,21.4,91.8,2567.1,88.4,3,47.104
0,4,25.1,63.4,369.4,113.2,0,5.73
3,1,16.8,64.3,1659.7,177.3,3,3.042
1,4,39.8,75.1,2791.9,239.1,1,4.987
0,3,31.5,50.4,2267.8,261.1,1,8.898
4,1,20.6,32.6,1846.4,240.3,3,1.47
4,4,27.5,83.4,977.9,249.8,1,2.675
5,2,28.8,60.7,1617.2,64.6,4,58.797
4,5,32.3,37.7,364.1,75.3,3,1.098
7,5,11.0,60.9,345.1,140.8,3,14.286
0,1,17.2,72.2,2694.6,9.9,4,4.124
2,0,17.6,42.8,101.2,19.9,4,4.907
6,0,36.8,75.9,1123.0,246.4,0,6.171
0,5,40.2,68.3,2220.6,203.0,0,5.895
7,0,18.2,62.0,2885.4,26.9,3,22.503
0,1,35.6,58.2,1970.8,150.0,1,5.361
4,1,36.6,84.5,1934.9,105.8,3,1.249
2,2,33.4,83.0,2263.3,189.2,3,6.557
2,1,30.8,52.9,342.1,87.2,2,4.282
